sales_commission_code,discount_amount,discount_id
90649,58.0,dis_2a7c0908-2f7d-429c-ba19-76672dfc9c5a
90649,99.8,dis_43605520-eac8-4b99-9398-2acea63f34ae
90649,63.6,dis_a9f5c723-8603-4ba7-aeb6-a549851c6fce
\N,1431.95,dis_0a7ed6e1-0d3e-4c1f-8341-f8383775e3cd
\N,19.7996,dis_ab4889fd-f00c-4289-b68b-d293b4801707
\N,146.8567,dis_3f34d4cb-354b-4a64-9f38-861aef238343
\N,57.9987,dis_e91e8ceb-d6ef-48df-a0ec-27289805e6c8
\N,722.5,dis_d66a78a6-6685-4d9f-960f-cd22b5dd4fc5
CMUX33202,1005.0,dis_89c89b07-911c-43b6-9f87-a0602f675ab6
CMUX33202,5.0,dis_f9b71618-ba9a-429e-88ba-c15ba120b9ed
CMUX33202,48.45,dis_5f4892bb-dfa6-45b9-b485-4a3803b604c1
CMUX33202,10.6,dis_4f363c70-74be-4d62-8ec1-75fc64201931
CMUX33202,37.45,dis_f02a3e08-e50a-472b-8fdd-5b2684ad57d8
CMUX33202,50.0,dis_19d8c8ac-a6a1-4123-90bd-70f2182a2644
CMUX33202,60.0,dis_2dafae51-28a5-4d09-97ab-3b196897433d
\N,15.9,dis_dadbf281-7a40-4f16-93ff-f1aac01d3856
\N,360.25,dis_14d81002-e535-4f06-a3e3-78166cf26531
\N,922.7733,dis_c141ad0a-a02b-49dc-9469-3932a8158ab8
\N,414.2616,dis_dea549ce-8307-4b71-b1b5-875e4d0fe0bf
\N,76.7151,dis_a6eb3225-dfa2-44c4-bb86-655a4e5520c7
\N,172.94,dis_100d3202-7a8d-4799-93c5-7b5bbcab8a29
\N,146.11,dis_fb210d24-012f-4c6e-b853-16e548073b52
\N,1273.75,dis_1fd2c9df-4100-4c50-b552-dc821f3db2e1
\N,1597.5,dis_c54a3e8b-4310-4190-b880-a5f597e182f1
\N,2472.5,dis_73af8a32-104c-4efd-9875-11b1ade73f48
\N,1179.7497,dis_4ad2821e-ce66-44fc-9af7-b78c4a1f86f7
\N,503.5003,dis_0d8835b4-4b81-4d83-a06b-a8ac28d0cfab
\N,29.5,dis_a45e827f-6d6b-477c-ba52-922c6a87eb4a
\N,402.5,dis_4194febb-7291-419b-bf56-b70f9c2fe8c3
\N,216.25,dis_f3a478b5-bffd-4037-a9d0-23d1dfe77653
\N,1046.25,dis_813694de-8e8b-4444-8494-45150ff33576
\N,692.5527,dis_c4eceba5-216a-4d78-957b-79e544d7a2e5
\N,49.8304,dis_67eb9213-d7a1-4486-9b15-d86505ace139
\N,86.5318,dis_d6258346-08d9-4034-b8c7-111b7f289626
\N,223.4907,dis_ed8e6df3-4f0d-4feb-867e-4050d1486c04
\N,148.8944,dis_bc7e8ef9-7aa9-4b8d-b538-290124ed51a1
C-HDD-45297,980.0,dis_629e436c-50bf-4e66-935b-3a621a4271af
\N,71.6,dis_e37110d4-ed09-47e7-a782-86104de49b89
\N,596.32,dis_96025a03-ba52-41eb-b967-328d463b6202
\N,295.93,dis_7bdff83a-ec13-43cf-9fb6-c9d37a5012c8
R SKZ 106980,7000.0,dis_9ce9a40b-b6f3-43cc-86de-69efa43c4b9a
CMUX33202,99.8,dis_23662b76-aa1a-4375-95c1-ce83cdfdc2c7
2207,595.0,dis_50b44513-dcac-4a09-af9c-7b7dba0cbbba
\N,102.3739,dis_895832bd-0e91-4f5e-ae90-c7361eecde98
\N,73.1492,dis_65f09482-f336-43a7-ba34-47c850864a50
\N,277.8969,dis_4446b63f-b7bb-401b-ad80-b5955b54fa5e
\N,468.0,dis_5c82d471-6080-474d-b980-d4e36687a010
\N,729.05,dis_0f9244de-0b42-4973-b28f-89718d1f9dc1
\N,1431.8,dis_b3c9ff4f-f42d-4d5b-b447-39f1a568a67d
\N,871.5,dis_15210a08-316a-4c04-9da9-13b90956aa5b
\N,1571.5,dis_49a08fce-f067-4b28-998c-6e21e0b7ec12
\N,36.3,dis_a656a311-45d8-4fa1-969c-aeaf51a45245
\N,62.0,dis_73bae2d6-e12a-4aea-b154-93b882c2ccc8
\N,1352.75,dis_a5a7fdf5-7809-4a01-b99c-7804202f4533
\N,111.4741,dis_4250090c-f4db-4763-b338-57afcdc64edd
\N,96.0393,dis_0af24c73-df42-4cb0-9cac-9b84612646d8
\N,85.4063,dis_9efa933a-a78c-47a5-9085-e0e3daf20902
\N,116.2761,dis_f972f77d-d4b1-48ec-91f0-4c55c638d393
\N,761.4541,dis_302a17f4-dc99-46cd-9106-2ade17f42458
\N,3966.25,dis_b9b15b55-b5e6-4c1c-a272-a872c28ea63c
\N,171.25,dis_b7976a71-d1df-4055-bff2-db21e18ef3d2
\N,520.75,dis_42fccbbf-dadf-4f72-b25b-392dbd1c887c
\N,5985.17,dis_29a8613d-2087-48f6-b420-bac15dea2b25
\N,144.6,dis_5dec80d8-3df4-4ea6-b2b3-ce227ecbb753
\N,512.4,dis_677ce003-45e5-494d-8f0d-edbac48842a0
\N,15.15,dis_dde1d66e-5d3b-42e5-bd4c-97c10461cc5a
\N,615.615,dis_7912f29f-89ca-4d26-8583-38a665511c88
\N,958.385,dis_32d052be-779b-41eb-ad23-04cd1c510248
\N,1174.5,dis_df7d904f-1a4f-4a29-a5bc-bbc5f52e7493
\N,248.1,dis_0b15077a-32fa-4cf7-ae47-ab166dab2692
\N,108.9,dis_fd86d703-1202-4279-b005-578d4dbfdffd
\N,35.8,dis_03f3b7f4-132b-4dc2-86a2-c7396cad06fb
\N,3760.05,dis_9c2f93c1-b787-42fb-897a-8fcf17536ee2
\N,2054.65,dis_ddc329b6-e556-4083-b853-e0ac1f2d684a
\N,73.13,dis_50a21c81-7aed-4019-bfd5-55705fdbd8dc
\N,159.5,dis_7d9caf05-ad25-4c9a-b572-267aa06d16bf
\N,272.8,dis_864c2905-5d2c-483e-b4fe-c107be2e15e7
\N,76.0695,dis_40683b1e-b57d-4cd5-91c1-90fb4ceaa142
\N,2360.5305,dis_181b3873-58d6-4c0e-bc62-81e8406e562d
\N,3054.65,dis_b056480d-8bd1-4f33-abd5-8e68fc3cac96
\N,1034.7,dis_e8535d74-0b91-49af-8481-775deea925f9
\N,365.625,dis_577e2013-9c95-48cb-ad4d-7b778f2ca904
\N,1025.5,dis_a37999da-de31-4abb-96c9-012b65b91608
\N,636.9958,dis_b2fb0fef-e2da-42e6-ac45-92051ad62c0c
\N,363.0042,dis_e241bb33-dbca-4d86-9560-4b6dd7c21c39
\N,23.8,dis_8979cdc8-f025-4b68-a0ac-d23fb346acb5
\N,213.5,dis_a97dd4f5-9427-4241-bd7c-5113c17b4e82
\N,21.5,dis_4eb5a871-6e35-4ca3-92e5-489b1081f7a9
\N,8.75,dis_cfbd92c5-f755-4f8b-9191-96047157eda6
\N,674.5214,dis_d4c3878e-be5a-46d7-b1f8-1762f80cad27
\N,325.4786,dis_c8226e97-c5f5-4515-94e3-65a642398b7b
\N,391.5,dis_1eb908c3-dcd3-469c-872e-841e752191ad
\N,568.0,dis_ea6fdfc7-8579-4ed0-ba17-cbb543fd5556
\N,519.75,dis_247c2f80-3a68-4cbc-9deb-ec830460a624
\N,39.812,dis_e3eb2ab4-a86c-499f-a4df-413bc092d799
\N,68.5042,dis_28b95b1f-ac7e-4b8e-8f4d-6b53817ca5f8
\N,116.6905,dis_eec4ccf8-062e-4b6a-b012-433fd1418e25
\N,109.5517,dis_f8febc18-dbec-4bdd-9557-c1540da3638a
\N,82.3697,dis_1fc693e9-c4b0-4b03-93cd-273a273c4e69
\N,141.4014,dis_b8bffec6-b066-429b-80b3-ff0f25a288b4
\N,61.7773,dis_4c4c4f97-8ca3-4ae3-a396-27a0cbdcaf00
\N,57.3842,dis_ea66e958-48ce-4e4d-858b-665c601a0eec
\N,175.8594,dis_bb969e69-48b1-450b-9d3d-3f6f0fe9b2cd
\N,26.0837,dis_adaa2ed8-4755-4365-9746-18f830b56d60
\N,130.4187,dis_a8c0be62-a63e-42c8-b3d6-a918d4318b8a
\N,54.7759,dis_ae20c001-1ce3-42d8-b4a7-f6801621222e
\N,15.7875,dis_1d15712d-7e07-436a-bf28-ed16e9c3e142
\N,53.5403,dis_ca1430c7-b7c5-4e24-b9eb-7a1a64baa553
\N,150.8739,dis_9aa2be3b-8394-4314-b6f6-2701ffd11644
\N,951.0,dis_60a2a6d7-0e9b-41f0-832b-72cf0234e713
\N,41.9,dis_fcb753f9-3bb7-462e-8c6b-2e3df84c5a23
\N,48.25,dis_29b05f9d-064e-45ab-93f5-c0b84e38efea
\N,58.6,dis_11394056-8988-4767-93a7-079ae8e2434b
\N,5.75,dis_a68efdfd-5fc1-4379-927d-7d355139e26f
\N,40.1181,dis_3c551324-4fe9-4a3b-ab9b-34ee6849bc72
\N,7959.8819,dis_3cc53cde-971c-4312-994e-ac1af7f37a62
\N,492.0,dis_2a68ea9f-35b6-4c91-ba17-88114469edd8
\N,203.75,dis_7175b4f0-8405-4f56-b028-6b019c5fa80b
\N,71.85,dis_4ae7bd98-b241-40ac-bf4e-eb1e7a3b460c
\N,7.15,dis_f151bd26-c153-4394-8beb-b106453ae077
\N,41.5,dis_8daaae3a-b702-4b9f-a239-401a2d9fdb7a
80903,350.0,dis_3a2ad74d-2c30-4e8b-9290-b24bf913455a
\N,76.25,dis_f5552f3a-89ab-4beb-911c-2a81c371f7c4
\N,888.4,dis_3e691a76-276e-4db7-a2bd-98b9de8df4e4
\N,649.6,dis_ca1bc910-1668-44a1-b7e9-aa0c537a7cae
\N,1355.6,dis_868c1244-08df-4a76-9ded-293aeee4a860
\N,516.25,dis_d877e3da-06b5-45e6-9adf-76b0f243f65f
\N,237.25,dis_a8291f60-dca8-4459-a750-cd86b80b3aaf
\N,2343.0,dis_7d6ed7cd-cc72-4aa6-a95d-9e68ceb2d4ed
\N,454.65,dis_af767461-01cd-4a5e-a8ec-921fa130e0de
C-HDD-45297,1950.0,dis_e991801d-cb52-4241-8a83-fb1e9f58a67b
\N,285.8,dis_43be3fb6-961e-4995-b685-36117d307c4d
\N,458.5754,dis_1ae9304e-157f-4d2c-91c8-3beda3d8341d
\N,168.7067,dis_a4718d1c-3d46-45a3-a534-6ec0581de8bd
\N,567.4679,dis_fd30ef6e-a0de-4486-b916-9904fd920629
\N,1375.63,dis_a162e13e-5c51-492f-b645-4876bd589bc3
\N,124.37,dis_84cadfd2-e661-4757-b53b-81f627f75613
\N,1534.65,dis_116f9364-6bf7-486a-8a12-9641cb1ba268
\N,8390.0,dis_351cd5ad-5dac-4333-a8eb-fc57338803dc
\N,104.2189,dis_5309ad8d-dfca-4f5c-92c8-53e82cc54a36
\N,478.279,dis_24a15a34-37f8-4393-93b4-83dd5c65c7d0
\N,417.5021,dis_f0638300-569d-4572-9679-da247df840dc
\N,1271.25,dis_7eb7df49-cf10-4be4-b822-22fb156eb907
\N,204.6,dis_afee4669-7213-4c4d-b5c4-05990345c818
\N,287.1,dis_9e63ff52-265b-401c-b8e5-9ebdd60e22d5
R-Guj-51944,7000.0,dis_9d054f35-8ccb-431a-ae22-f683d64f4b54
\N,302.0,dis_e40d0ae4-0995-4c1b-ba08-c5e837350a6f
\N,92.5,dis_4d1c24af-9e7d-4fdd-a337-5355c3f3f17c
\N,74.4,dis_4aa00082-9628-41dc-aab2-f49dc378df08
\N,1295.0,dis_fa1f6a51-d111-4d32-87ac-b21c6d2d7e84
\N,35.5,dis_4992d61b-e1c7-4e47-bcfb-90933123e600
\N,50.75,dis_df17747b-e908-4a3c-acff-540f5bc1a475
\N,323.75,dis_edcd8864-b5e1-48b7-a7b8-24c514011cb7
\N,2388.0,dis_12d9d628-5c72-4807-8a48-f8ea40fd9b54
\N,1293.1,dis_f0d23a5a-039e-4d8d-9275-b4cda635694c
\N,277.161,dis_a517c2a4-d63d-444f-b17d-5a08ab21209d
\N,178.2316,dis_b332f995-e24b-4545-a92f-47c2fc9e5bd9
\N,38.858,dis_03572667-e80b-4d1c-9d71-374cf0063df7
\N,128.866,dis_622c7a08-e6b8-49be-93ac-f5015d070dc9
\N,78.9056,dis_722d65db-a387-44c5-894c-d80ceae96932
\N,75.9318,dis_450c7127-0d07-45e1-9f2b-8c42312ed68b
\N,70.9754,dis_d6eff3c3-54d4-48db-8d3d-f7135aa0a008
\N,81.8795,dis_e99b942e-176c-4dea-8943-7b8504c00540
\N,69.1911,dis_7da8c020-1470-410e-bbe9-e713cf0e338e
\N,873.25,dis_cb43e69c-5698-4eec-8413-cb80ba6d3b84
\N,521.5,dis_93d089a4-3880-46d4-bf2c-37f895f54f68
\N,1516.0,dis_0bd6063d-27b5-4877-86ab-8d0382dc1cfa
\N,87.25,dis_816295ea-c273-46c2-beba-781fafe596c7
\N,462.5,dis_f9d67db3-3896-48d8-91ae-1b65d35422e2
\N,174.95,dis_49688e39-ea9f-4a3e-89df-ea88dc8c4caf
\N,98.95,dis_56f899ad-6e9a-4d09-beee-1b6a8fa03b78
\N,634.5,dis_fa15cb4c-d420-45f9-b2b2-22fcec87f443
\N,124.59,dis_231ae7d2-3bb7-44cd-ae2f-139ebb5dbe87
\N,421.66,dis_f097844a-41d5-47b7-8b6e-9110bc8a9c27
\N,494.75,dis_82e83e07-5610-4c9f-8369-a5eba5c5856d
\N,11.2,dis_0661ca58-a285-4c9f-aa26-bbea3feb853a
\N,6.7,dis_6a570b72-1f9a-41df-bbcc-57fcf010eb57
\N,2390.0,dis_5f529e13-a565-4e46-aac3-2f56458d62f2
\N,320.95,dis_286b380c-11fa-449a-b341-531ba9351d62
\N,448.43,dis_c8d067e0-105a-42e1-b456-1de06a6ce56c
\N,551.57,dis_202afe7a-ede2-4117-889f-236039f1c30b
\N,1856.0,dis_0b961061-5367-46a1-8d4d-db32a78e6225
\N,78.6,dis_417f88ac-0f1b-4e6d-8979-c4a89963d281
R-PEW-101268,698.0,dis_3291f639-d85c-4752-9e3c-4ef9d6db337f
\N,156.8,dis_467b2b64-1248-4b29-8fb5-456d159cbaf4
C-MUX-104110,37.45,dis_32041967-3fc4-4128-b77a-3af90fa2b0fa
C-MUX-104110,11.0,dis_b7a7fa30-7cfc-42c4-ae16-050cf96f7cdd
\N,4457.5,dis_06c3a7e0-5318-4297-bbd9-561d4dc27874
\N,361.9,dis_45e81576-15db-4a58-b03a-84007dac7c60
\N,259.68,dis_bbefe9ea-4249-4370-84e8-05278c4af895
\N,382.26,dis_58f6dc84-bf65-439d-9534-40ab3c02ed22
\N,119.35,dis_f4652a38-a11c-4fae-83c4-38ac3d262ec7
2f0435,1000.0,dis_e3a8e261-53a5-4f4d-9d67-756834ebeefb
\N,152.0,dis_6d4a7ee7-9c3e-4c0a-9e88-7efb027b75be
\N,267.4,dis_65a2c4b5-0ba6-4338-ad4a-daac19510555
\N,1997.5,dis_016e3329-395d-43ab-a1a4-1aa31b288458
\N,14.3,dis_a8a5c67c-b216-4202-b582-a1cff8d70d61
\N,26.4,dis_28b85432-56a8-40d9-9fcb-caef71541188
\N,761.95,dis_b4f3ef28-71bd-4d94-96ed-0516899872eb
c-pew-31067,3919.4,dis_8c4a5ecb-993b-432c-b400-247f2f17e5de
\N,48.2555,dis_0d8ceda8-5630-4cfa-8613-32cc01123ca7
\N,2743.6229,dis_ad725f90-0278-4ca5-99c5-4068fbd4d02c
\N,105.8716,dis_7a86c003-2ff3-4381-bcc9-91f563f2ef09
\N,1702.4414,dis_d6d34798-1ac6-48cd-b953-30d4a0b6e3d9
\N,85.0086,dis_d3ee3b76-cd28-4b50-b028-13e7aa6a6263
\N,1988.35,dis_9d193e1e-b3a0-4add-9019-f78be8b178a9
\N,1333.35,dis_3df77931-256e-4def-b46b-3e1e137ec967
\N,67.9912,dis_81d355e2-2fb7-42d4-9ec4-37f9894d2ece
\N,7880.7947,dis_d39fb894-5f8f-46c2-bfec-a99740985d02
\N,51.2141,dis_82c28867-d3ef-413d-b853-64620db9f280
\N,614.5,dis_84663015-599f-46c7-8037-4cd6b5f08639
\N,9.65,dis_65645ed4-44ee-42bf-855a-26ec47f483d8
\N,20.95,dis_c84940ee-9c8e-4439-998c-fc58809a3913
\N,38.2,dis_3c64c819-ecd7-4152-ae21-f6a48fe07278
\N,477.1089,dis_a4d5f89b-3b08-4057-b3e3-0bf4357662e8
\N,485.1955,dis_a8899c03-4555-4f9d-8fa5-21d8e3fffdf9
43738,1189.5,dis_07506bc1-a833-4ac7-b855-8dc58479e334
43738,15.9,dis_2ab5334a-a4d9-4368-9093-72e5e035619c
43738,29.9,dis_b8ea3dd9-378c-43e5-99c2-9b0df80d8a97
\N,796.25,dis_223713fa-e0c6-4cc9-b3ee-d692a43ff7d1
\N,233.45,dis_f58ccbb6-30b0-478f-8ff4-f9e98d3622be
\N,32.45,dis_10441001-b258-405e-8e4b-58a88e1a64d5
\N,2727.15,dis_2a7e2dd7-4d41-486f-9d3a-24992811e8ac
\N,76.6,dis_d4f66149-cf3a-4e01-ac34-6b08aadd01b4
\N,332.25,dis_70783e25-70ff-472b-9c8a-8d4a3422f29f
\N,34.25,dis_134ebb67-2601-41a8-8fec-a19caacc6ed2
\N,1552.5,dis_ccefc26a-7edb-49e2-b0b5-aaeeee5cdc6e
\N,384.65,dis_65bcfc57-1bef-4bf4-a109-7d357d3202f0
\N,413.5,dis_eb047291-03e5-4c1c-9511-cde904c5b6a6
\N,105.8,dis_c85c9d88-fe68-4125-ad7e-5c6dd74f54d8
\N,855.4,dis_ce165a2a-b175-49cf-9f23-fcf4bb1c75e4
\N,2583.0,dis_405e2ac8-a759-48e2-987f-75f2bdce2e06
\N,94.42,dis_cff1da5a-346b-49c8-9e46-df37e478feff
\N,299.01,dis_3c48db7d-d29d-45dd-8e19-65bdc5ceee71
\N,292.27,dis_8225fb61-3ead-4f21-a1b5-70d2685f233c
\N,134.89,dis_8b0df0c3-8f93-49ec-8f4c-1f6cfc01cc7d
\N,179.41,dis_b5d045c5-4a68-4b91-9145-6c0ca1906ae9
\N,92.9095,dis_90b59903-3188-49ca-a7b7-038a87bc6590
\N,163.4474,dis_c451fa40-4c74-4900-b1d1-646539bf172f
\N,281.1736,dis_7cd9e942-b43e-43fb-8d93-b6f0b0f22716
\N,358.5575,dis_b4bc1596-3667-434e-84f2-90f7eb7d00ea
\N,103.912,dis_39fe7819-2505-4b04-99b2-737f71cdf66a
\N,579.25,dis_f8d30df2-20ff-441d-81b6-e1003c988d55
\N,134.7,dis_55e2a503-224c-4a71-ad64-2dec21a1a602
R SKZ 106980,6440.0,dis_201bf9c4-2b73-4d6e-9344-3ee1b4b9631b
CU MUX48103,174.65,dis_c64df101-5add-453a-9d84-ec75f42deb6a
CU MUX48103,419.65,dis_b5f9b751-7ba8-4009-8095-d9a3b8a4d50d
CU MUX48103,349.65,dis_9781c6cb-151f-4839-b0e0-e5130ee4ee6e
\N,896.0,dis_17492816-c2fb-41e7-9cd2-8fb354d4d014
\N,4494.75,dis_e2df52db-1d22-4774-804d-746beb83af5e
\N,55.0285,dis_408f6371-e667-4d8d-bce7-92dbcac717bf
\N,284.4402,dis_0aa23966-b859-4b3a-b5a2-8be1ed32d64c
\N,56.7362,dis_43addb82-9d65-4192-ac15-7953fc8b9b92
\N,351.0436,dis_f6f897f3-5609-4470-874b-e32c0b972ca8
\N,252.7514,dis_bba639be-86f8-41c6-87a4-37fd70c6e470
\N,1392.3,dis_ce34c766-2ba1-4da8-b7fb-3293d0ee2805
\N,34.22,dis_a94d9326-7317-449e-b72e-636e61e1176e
\N,10.53,dis_55054ced-1f40-4d6e-96b0-734c70fc803f
\N,1306.2,dis_40726e67-9183-4976-835f-4248cdca85b4
\N,1836.7,dis_ef46a944-c095-422b-8c8c-eadea18745f9
\N,431.25,dis_8a1c96cf-443c-4761-92e8-f652b833862e
\N,444.45,dis_0bb55b98-2cb2-43b3-b7bd-4d4e744c4eaf
\N,33.15,dis_2a92fded-be86-4f22-b916-c80a19c22c6b
\N,251.8137,dis_aa1adfa5-1c49-4a8b-a2d8-3c3838f1485a
\N,938.4363,dis_a7c8e8ad-6b5c-48f5-b4e9-370f3677b66a
\N,2658.0,dis_0e7218a8-d20e-4327-86ed-59517e727982
\N,949.9,dis_df375a3e-9ef5-4c98-9c62-0ff4bf47131a
\N,523.25,dis_352e8921-d192-4d72-883d-dc03e473981f
\N,233.1,dis_9c38ca96-19b1-41a8-817b-e034c7736002
\N,55.8767,dis_5f9b2217-3130-470f-9cf8-ccf6c32c7aa0
\N,577.6493,dis_65052cf4-a0a6-4457-9538-5c1e652889ac
\N,256.6474,dis_4c087850-3e8c-4572-bdcd-f13b0749b506
\N,71.2909,dis_898fd5fb-b6f2-4f1a-90d1-345fe6b06e68
\N,38.5356,dis_83773884-8f12-4a61-a3ef-1dcac6ec008a
R-FSD-58130,562.0,dis_0d24e1f3-3fbe-4a68-b8fe-be3282daef8a
43272,405.0,dis_f01b0c34-5eba-48ba-9f6a-4c1a01f3e537
\N,116.31,dis_fb4fdb2a-de72-4813-953c-dd9790fe5208
\N,62.63,dis_4319046e-013d-4f39-ac8f-925b04cbb778
\N,536.1,dis_29c076ef-a520-493e-86b1-a9e8fe6e9c28
\N,284.96,dis_c7746f45-ef3d-4bc2-90a6-10bb218d9d35
\N,470.4,dis_04408e7c-9b80-488f-86ba-ca26acf22894
\N,572.2405,dis_e6eaa701-ef90-4518-913c-984caa4594a6
\N,330.5414,dis_9155eefd-528b-4561-8eba-474dd3d29f2a
\N,97.2181,dis_095183f3-70c8-4e58-84b3-bdad02a01471
\N,60.6,dis_741383f4-d11f-4f71-8d1a-b4ac24a4b32e
\N,572.5,dis_3638aa50-6525-4cbc-917a-0deccf3b9c17
C-HDD-45297,419.65,dis_25dcaa7c-f9dc-411d-bbe2-de75c3e7b8ad
\N,166.5,dis_5d0deee8-829d-4d5f-b79a-7c0561913622
\N,80.55,dis_1a87838b-507f-47e6-bd41-a2dc6c12ef51
\N,226.0,dis_304f56b6-3af0-49cb-8e76-9cc36e645fce
\N,823.966,dis_a9d5c8bd-4352-48c8-8348-05b4d3f59123
\N,550.534,dis_688c7dd3-05fc-4135-8701-e646be5948a0
\N,2970.0,dis_d9bd7443-7ceb-4558-8f2e-a1d6a682bcab
\N,2433.9811,dis_dddd02fc-b6da-461d-aa52-00731da7e2fe
\N,283.6953,dis_a163d84d-e557-40bf-a244-aea4660192ad
\N,115.9738,dis_b36cbb0b-0a49-4960-a487-940ddc000ca9
\N,52.8488,dis_5b6ee89b-7b24-4207-b522-3d8b90a0cc07
\N,58.7209,dis_7bddfd33-846f-4ff1-a152-f38f747d8c85
\N,26.4244,dis_83d39449-8d4f-45a3-9c53-7e714218b974
\N,95.3481,dis_9933c550-aa11-4ab1-9ecf-aba867842a58
\N,69.6577,dis_06ed3708-10e8-4186-9b39-6e4d9298bea7
\N,91.86,dis_9a6fad2a-513c-4f3c-b15f-051b2bce4ede
\N,34.45,dis_6a5105aa-1c4b-47e6-ade4-05de6fc4af57
\N,109.31,dis_0a4a6c83-60a2-47df-b97b-7acf14702fba
\N,137.33,dis_d220b4cc-80e8-46fb-8e27-b84bc8204dab
\N,87.27,dis_99e65d0c-eaf9-4328-bb40-1973ccda7260
\N,87.26,dis_bbd08cd5-fdc4-428c-872f-ac6efa8f24e9
\N,91.41,dis_022e8e15-25f1-4aa4-9268-cbf6ece5f0e0
\N,128.6,dis_84a41214-54a9-4c10-b10f-2e9fb4d1c5ef
\N,137.79,dis_270e8f25-cf33-4742-b54c-0e50bcd043ac
\N,160.76,dis_3951cb1e-db99-45df-bc5e-68e6f22fdac7
c-pew-31067,1000.0,dis_ba00b65b-a6b8-4041-8f97-7676526b6dd3
\N,890.2448,dis_db2efac5-7551-4d41-96f1-f0c9baf3e2d8
\N,288.5052,dis_9dd1c1a9-7603-442d-b41d-5f9b7b99d255
\N,614.25,dis_3ccb8f3c-d011-4a80-9563-3518d59c485d
58181,79.9,dis_e5ca6a92-9d50-4a98-a9a3-7b8369225d52
R-KHS-103986,2104.95,dis_2672af88-effd-4dc8-9f39-43f7bd80d8da
C-PEW-31067,549.5,dis_4a37dd65-b520-4513-be1d-f78cd0b6b168
\N,110.9,dis_88e5963e-9168-4e14-b051-3d3a7eb2ea38
\N,258.5,dis_41a07a84-78d5-4475-9c7f-066651a75b10
\N,1335.0,dis_0c9a4533-210f-4760-ab00-b1e2b4c015e1
\N,874.75,dis_ae2eedc5-994c-45bf-ad36-df68bfd70e45
C_khiw_30295,0.0,dis_c37b02fe-9bca-4a76-be4c-6b860ac2ec96
\N,127.13,dis_823b9060-b5e0-45e6-a771-87660b2e0c13
\N,483.3,dis_7fec4136-78e0-4017-a54d-1fedea4048de
\N,77.25,dis_05504c87-d419-4c3c-9f2c-d1dd88fbf8c1
464552,14.5,dis_5a3c1072-3580-44af-8d40-a696ba6ef4e8
464552,66.5,dis_61942f7c-8b2d-4936-882d-44a67b9e58e4
464552,18.0,dis_362115b8-f417-4111-b005-96597ff7b299
464552,17.1,dis_9905952d-d65f-43d3-933a-cc75b6cb5620
464552,27.3,dis_2fd275a6-5cc0-486e-98d7-e3e42e599c34
\N,1301.9285,dis_e38418a0-2950-49a2-93b8-1e46fcc91169
\N,146.9644,dis_26e0259d-9d9f-4d8a-a174-492090665067
\N,93.8071,dis_d43578bf-9d3c-4401-9350-0d0d5f148e3a
\N,133.6541,dis_3db3bfae-0f5f-43c4-9eb4-2ac8b5e8feaf
\N,272.6544,dis_3c2392e6-512e-4e99-861c-8c2e49f88346
\N,212.51,dis_3479602a-4ac4-4ecf-8889-11d1e66626b5
\N,77.5194,dis_adae6d81-6cdc-434d-bc05-954be53a1fc4
\N,56.1347,dis_dd781ac6-8154-41ae-a556-342a1347f0ea
\N,163.058,dis_7b2f8c01-a43c-4661-a4a0-f7c1e1c71bbd
\N,24.0577,dis_f2ae0422-069e-4be4-bcb3-a8e5f607dfcc
\N,18.177,dis_068ded12-7673-47e4-98d0-2d13714ea114
\N,301.0,dis_4838aed6-6d84-45a9-8b00-6955fe0112a6
\N,343.75,dis_9639da2f-92a4-4bdd-b3cb-a7d016e91bd3
\N,81.3969,dis_d11816a4-9413-4d53-b162-d3bacb3afbdf
\N,111.2978,dis_39ce8961-4723-4250-be2d-5c6e825f9658
\N,65.8927,dis_d8eb3d19-2829-45a9-bd26-9ab0a59eb5d6
\N,89.7027,dis_c7d90663-318f-4504-a87d-ca6b10219b06
\N,64.7853,dis_524c22f5-b174-4647-be57-cc9c95a318e3
\N,59.8018,dis_f2952b2f-6fa1-414d-b37c-fc3e90fed402
\N,27.1323,dis_dd9f16c6-8a5d-4487-98e0-77690ef0e402
\N,2749.95,dis_81955d4f-3ff9-4066-891d-5e9fb2e5597a
\N,537.4519,dis_45cd0973-6a13-46bc-9a12-e447a571221e
\N,529.1407,dis_93bafae8-63a2-4fef-a2ed-41fc5f838b7a
\N,102.1574,dis_656bafb9-20f0-4f5f-9829-89df5ca40747
\N,649.25,dis_3bf392f4-fb13-4d02-bf33-af4cb4fb91bc
\N,2768.4,dis_2c876f76-713e-4b97-947d-9dd70d9b3b64
\N,295.25,dis_d5327bed-67c2-4d01-9965-e6274cb1cbcb
\N,459.5,dis_d5940db3-1d9a-4c32-92d0-b130389e0597
\N,521.25,dis_8853cc78-ab99-4034-ba47-07f30bfbe1b8
\N,2625.0,dis_8109b986-86c1-4b33-ae89-e146b76df505
\N,1227.2,dis_0d626c4c-af7e-4428-92c4-71ef5cd68979
\N,2485.0,dis_e4a861ef-948f-4611-996a-3fb1d1d2e84e
\N,143.7,dis_3e37e5d4-b881-4f40-acaf-fedf0b6f2f8d
\N,1306.0385,dis_c2abeecf-4588-4f4d-a036-2fb3eae185d8
\N,163.9615,dis_69599f4a-3954-420a-a28e-895d80325c38
\N,2375.0,dis_e42066f2-0d7b-4907-9fba-4b1a6df98981
